,Age,CompFreq,CompTotal,ConvertedComp,Country,Gender,YearsCode
7133,36.0,Yearly,50000.0,64630.0,United Kingdom,Man,15
7138,33.0,Monthly,60000.0,31176.0,Czech Republic,Man,24
7141,30.0,Yearly,825000.0,11518.0,India,Man,10
7142,30.0,Yearly,36000.0,36000.0,United States,Man,18
7144,26.0,Monthly,10000.0,30372.0,Poland,Man,10
7146,48.0,Monthly,4800.0,62268.0,Netherlands,Man,33
7149,25.0,Monthly,3640.0,47220.0,Germany,Man,15
7150,24.0,Yearly,420000.0,5864.0,India,Man,11
7151,33.0,Yearly,48000.0,51887.0,Germany,Man,15
7152,47.0,Monthly,83000000.0,42948.0,Viet Nam,Man,35
7153,24.0,Monthly,15000.0,2124.0,Bangladesh,Man,5
7154,25.0,Yearly,46000.0,49725.0,Germany,Woman,5
7155,28.0,Monthly,3000.0,38916.0,Belgium,Man,14
7158,30.0,Monthly,30000.0,5028.0,India,Man,5
7159,28.0,Monthly,9500.0,27384.0,Malaysia,Man,10
7160,23.0,Yearly,480000.0,6702.0,India,Man,5
7162,19.0,Monthly,2800.0,36324.0,Finland,Man,5
7164,24.0,Yearly,195000.0,195000.0,United States,Man,10
7166,31.0,Yearly,85900.0,92856.0,Germany,Man,12
7167,35.0,Monthly,50000.0,98616.0,Turkey,Man,16
7168,30.0,Yearly,1824000.0,25466.0,India,Man,12
7170,22.0,Monthly,38400.0,4032.0,Nepal,Man,7
7171,31.0,Monthly,140000.0,53808.0,Thailand,Man,7
7173,28.0,Monthly,60000.0,4668.0,Pakistan,Man,7
7174,57.0,Monthly,6178.0,80136.0,Netherlands,Man,43
7175,23.0,Monthly,2000.0,25944.0,Finland,Man,5
7180,33.0,Yearly,1000000.0,66716.0,South Africa,Man,13
7181,26.0,Yearly,720000.0,10052.0,India,Man,8
7185,24.0,Monthly,9500.0,16284.0,China,Man,6
7187,25.0,Yearly,97000.0,64805.0,Australia,Man,15
7188,34.0,Monthly,19000.0,9300.0,Ukraine,Woman;Man,10
7190,29.0,Monthly,215000.0,14184.0,Sri Lanka,Man,10
7192,26.0,Yearly,700000.0,9773.0,India,Man,6
7194,28.0,Monthly,39000.0,6540.0,India,Man,12
7195,39.0,Monthly,36000.0,44184.0,Sweden,Man,7
7198,25.0,Yearly,800000.0,11169.0,India,Man,10
7200,44.0,Yearly,48000.0,62045.0,United Kingdom,Man,26
7201,31.0,Monthly,230000.0,43404.0,Russian Federation,Man,17
7204,44.0,Monthly,127000.0,4176.0,Nigeria,Man,
7205,31.0,Yearly,220000.0,220000.0,United States,Man,14
7206,25.0,Yearly,84600.0,56521.0,Australia,Man,6
7208,33.0,Yearly,46000.0,49725.0,Spain,Man,18
7209,27.0,Yearly,834000.0,11644.0,India,Man,7
7211,27.0,Monthly,2600.0,33732.0,France,Man,12
7213,28.0,Yearly,600000.0,19218.0,Thailand,Man,10
7214,25.0,Monthly,5000.0,14412.0,Malaysia,Woman,9
7217,41.0,Monthly,13000.0,158568.0,Switzerland,Man,31
7220,40.0,Yearly,90000.0,97288.0,France,Man,19
7221,24.0,Yearly,100000000.0,7318.0,Indonesia,Man,12
7223,31.0,Yearly,1800000.0,25131.0,India,Man,15
7225,21.0,Yearly,23000.0,24863.0,Malta,Man,9
7227,42.0,Monthly,2500.0,32424.0,Lithuania,Man,26
7229,22.0,Yearly,400000.0,5585.0,India,Man,6
7230,35.0,Monthly,25000.0,87552.0,Israel,Man,6
7233,40.0,Monthly,69000.0,119832.0,Denmark,Man,10
7236,29.0,Monthly,1200000.0,9924.0,Myanmar,Man,6
7237,24.0,Monthly,3850.0,11100.0,Malaysia,Man,5
7238,45.0,Yearly,105000.0,106731.0,Switzerland,Man,30
7240,30.0,Monthly,1750.0,22704.0,Italy,Man,14
7243,24.0,Yearly,33000.0,35672.0,Spain,Man,6
7245,42.0,Yearly,150000.0,162147.0,Netherlands,Man,22
7246,28.0,Yearly,70000.0,75669.0,Germany,Man,4
7249,22.0,Monthly,8500000.0,7464.0,Indonesia,Man,6
7254,30.0,Monthly,80000.0,15096.0,Russian Federation,Man,15
7256,40.0,Monthly,85000.0,44172.0,Czech Republic,Man,26
7257,33.0,Monthly,27000.0,94560.0,Israel,Man,9
7259,26.0,Yearly,108000.0,72154.0,Australia,Man,9
7263,36.0,Monthly,3500000.0,35208.0,Republic of Korea,Man,8
7264,27.0,Monthly,650.0,8436.0,Greece,Man,8
7265,24.0,Monthly,275000.0,8760.0,Kazakhstan,Man,6
7266,32.0,Monthly,170000.0,11208.0,Sri Lanka,Man,11
7267,24.0,Yearly,109000.0,109000.0,United States,Man,10
7268,23.0,Yearly,47000.0,50806.0,Germany,Man,7
7269,33.0,Yearly,3600000.0,50262.0,India,Man,12
7270,22.0,Monthly,3000.0,5916.0,Turkey,Man,5
7271,26.0,Monthly,100000.0,18876.0,Russian Federation,Man,18
7272,28.0,Monthly,10200.0,30984.0,Poland,Man,15
7276,30.0,Monthly,32030.0,86928.0,Romania,Man,17
7280,28.0,Monthly,3000.0,38916.0,Netherlands,Woman,13
7282,27.0,Monthly,3300.0,42804.0,Slovenia,Man,11
7283,30.0,Yearly,100000.0,1396.0,India,Man,10
7285,40.0,Yearly,400000.0,267239.0,Australia,Man,19
7286,27.0,Monthly,2900.0,37620.0,United Arab Emirates,Man,4
7287,25.0,Monthly,2200.0,6684.0,Poland,Man,4
7288,28.0,Yearly,65000.0,70264.0,Germany,Man,20
7290,27.0,Yearly,35000.0,45241.0,United Kingdom,Man,9
7291,48.0,Monthly,10800.0,140100.0,Austria,Man,35
7292,26.0,Yearly,55000.0,55000.0,United States,Man,4
7295,19.0,Monthly,9243.0,32376.0,Israel,Woman,4
7300,20.0,Monthly,2800.0,36324.0,Austria,Man,7
7301,27.0,Monthly,2750.0,35676.0,Belgium,Man,12
7309,24.0,Monthly,32500.0,5448.0,India,Man,8
7310,28.0,Monthly,6200.0,75624.0,Switzerland,Man,14
7311,26.0,Monthly,8000.0,24300.0,Poland,Man,10
7315,33.0,Yearly,120000.0,76668.0,New Zealand,Man,13
7317,36.0,Yearly,145000.0,145000.0,United States,Man,20
7322,26.0,Yearly,456000.0,6367.0,India,Man,12
7324,26.0,Monthly,28000.0,4692.0,India,Man,4
7325,25.0,Monthly,4500.0,8880.0,Turkey,Man,7
7326,21.0,Monthly,30000.0,15588.0,Czech Republic,Man,6
7329,20.0,Monthly,8000.0,1344.0,India,Man,7
7330,19.0,Monthly,800.0,6888.0,Singapore,Man,5
7331,23.0,Monthly,5900.0,47304.0,Australia,"Non-binary, genderqueer, or gender non-conforming",12
7332,44.0,Yearly,185000.0,123598.0,Australia,Man,37
7333,25.0,Monthly,30000.0,5028.0,India,Man,6
7334,26.0,Yearly,36000.0,38915.0,Germany,Man,12
7336,24.0,Yearly,125000.0,83512.0,Australia,Man,12
7337,25.0,Monthly,29000.0,11148.0,Thailand,Man,3
7338,40.0,Monthly,28000.0,98064.0,Israel,Man,20
7341,30.0,Yearly,102000.0,65168.0,New Zealand,Man,15
7342,34.0,Yearly,120000.0,76668.0,New Zealand,Man,16
7344,22.0,Monthly,43000.0,7200.0,India,Man,5
7345,27.0,Monthly,4000.0,51888.0,Germany,Man,8
7346,36.0,Monthly,6000.0,25440.0,Georgia,Man,20
7347,37.0,Yearly,55000.0,59454.0,Germany,Man,20
7348,31.0,Yearly,2050000.0,65663.0,Thailand,Man,12
7349,26.0,Monthly,10000000.0,5172.0,Viet Nam,Man,4
7350,23.0,Monthly,35000.0,5868.0,India,Man,7
7351,32.0,Yearly,2500000.0,34904.0,India,Man,10
7353,35.0,Monthly,88000.0,16608.0,Russian Federation,Man,14
7354,42.0,Weekly,50000.0,39300.0,Russian Federation,Man,14
7356,19.0,Monthly,1020.0,13236.0,Germany,Man,4
7358,52.0,Monthly,2500.0,32424.0,France,Man,35
7359,24.0,Yearly,63000.0,63000.0,United States,Man,10
7361,37.0,Yearly,100000.0,129259.0,United Kingdom,Man,23
7362,30.0,Yearly,1400000.0,19546.0,India,Man,19
7363,23.0,Monthly,114000.0,19104.0,India,Man,4
7364,28.0,Monthly,55000.0,9216.0,India,Man,7
7366,24.0,Yearly,850000.0,11867.0,India,Man,6
7367,39.0,Monthly,4200.0,54480.0,Finland,Man,20
7371,28.0,Yearly,47000.0,60752.0,United Kingdom,Man,12
7372,30.0,Monthly,60000.0,10056.0,India,Man,11
7378,26.0,Yearly,55000.0,59454.0,Germany,Man,12
7379,30.0,Yearly,54000.0,58373.0,Austria,Man,12
7380,23.0,Monthly,2000.0,25944.0,Slovakia,Man,10
7381,29.0,Yearly,1200000.0,16754.0,India,Man,8
7382,26.0,Yearly,88000.0,88000.0,United States,Man,10
7383,25.0,Monthly,25000.0,5928.0,Philippines,Woman,10
7385,23.0,Monthly,16000.0,27432.0,China,Woman,8
7386,24.0,Monthly,30000.0,3156.0,Nepal,Man,4
7391,20.0,Monthly,10000.0,32664.0,United Arab Emirates,Man,4
7392,29.0,Monthly,6800.0,54516.0,Australia,Man,3
7393,24.0,Yearly,35000.0,37834.0,France,Man,7
7396,28.0,Yearly,100000.0,100000.0,Portugal,Man,5
7397,28.0,Monthly,75000.0,36708.0,Ukraine,Man,14
7405,32.0,Yearly,140000.0,105884.0,Canada,Man,16
7406,57.0,Weekly,3750.0,125250.0,Australia,Man,43
7407,25.0,Monthly,5000.0,15192.0,Poland,Man,5
7408,24.0,Yearly,700000.0,9773.0,India,Man,15
7411,35.0,Monthly,60000.0,104208.0,Denmark,Man,25
7413,30.0,Monthly,130000.0,24540.0,Russian Federation,Man,12
7417,30.0,Yearly,76000.0,82155.0,Germany,Man,11
7418,38.0,Monthly,4000.0,51888.0,Romania,Man,20
7419,33.0,Yearly,2000000.0,27923.0,India,Man,13
7421,30.0,Monthly,32200.0,39516.0,Sweden,Man,5
7423,23.0,Yearly,28750.0,37162.0,United Kingdom,Man,8
7424,23.0,Monthly,3000.0,38916.0,Germany,Man,8
7425,32.0,Yearly,66000.0,71345.0,Germany,Man,17
7426,35.0,Monthly,100000.0,173676.0,Denmark,Man,20
7431,46.0,Monthly,19000.0,51564.0,Romania,Man,32
7433,22.0,Monthly,2500.0,32424.0,Germany,Man,10
7434,28.0,Monthly,19000.0,66540.0,Israel,Man,3
7436,27.0,Monthly,80000.0,8400.0,Nepal,Man,8
7438,36.0,Monthly,2000.0,25944.0,Greece,Man,17
7439,30.0,Yearly,31087.0,33604.0,Italy,Man,16
7440,22.0,Yearly,32600.0,35240.0,Germany,Man,6
7442,27.0,Yearly,150000.0,100214.0,Australia,Man,10
7443,40.0,Monthly,2710.0,35148.0,Germany,Woman,19
7445,24.0,Monthly,10000.0,1680.0,India,Man,3
7447,27.0,Monthly,35000.0,5868.0,India,Man,9
7448,40.0,Monthly,5000.0,60000.0,Israel,Man,20
7450,25.0,Yearly,41000.0,52996.0,United Kingdom,,10
7451,32.0,Yearly,48000.0,51887.0,Germany,Man,17
7452,26.0,Yearly,1200000.0,16754.0,India,Man,17
7453,23.0,Monthly,4500.0,54888.0,Switzerland,Man,8
7454,26.0,Monthly,1100.0,14268.0,Austria,Man,11
7457,26.0,Monthly,5000.0,8568.0,China,Man,3
7458,26.0,Yearly,38800.0,41942.0,Spain,Woman,8
7459,26.0,Monthly,2100.0,27240.0,Germany,Man,
7461,31.0,Yearly,80000.0,81319.0,Bosnia and Herzegovina,Man,6
7462,28.0,Monthly,4000.0,51888.0,Germany,Man,10
7463,29.0,Monthly,65000000.0,18528.0,Iran,Man,10
7465,21.0,Monthly,20000.0,2100.0,Nepal,Man,5
7466,27.0,Yearly,2000000.0,27923.0,India,Man,11
7469,25.0,Monthly,30000.0,2340.0,Pakistan,Man,11
7472,34.0,Monthly,37000.0,64260.0,Denmark,Man,12
7476,32.0,Yearly,6500000.0,90751.0,India,Man,18
7478,26.0,Monthly,55000.0,5784.0,Nepal,Man,5
7479,19.0,Monthly,1700.0,22056.0,Italy,Man,6
7480,30.0,Monthly,2000.0,13260.0,Bulgaria,Man,1
7481,30.0,Monthly,3300.0,42804.0,Belgium,Man,11
7482,24.0,Yearly,31000.0,33510.0,Spain,Man,17
7483,24.0,Monthly,2400.0,31128.0,Madagascar,Man,7
7484,38.0,Monthly,39000.0,67728.0,Denmark,Man,27
7486,23.0,Monthly,2700.0,35028.0,Germany,Man,6
7489,30.0,Yearly,90000.0,97288.0,Germany,Man,15
7490,29.0,Monthly,2165.0,28080.0,Germany,Man,16
7491,34.0,Monthly,3100.0,40212.0,Germany,Man,18
7501,27.0,Monthly,1300.0,16860.0,Greece,Man,8
7504,45.0,Monthly,3500.0,45396.0,Germany,Man,25
7505,19.0,Yearly,120000.0,17147.0,China,Man,9
7506,40.0,Weekly,3000.0,162150.0,Romania,Man,34
7509,40.0,Yearly,45000.0,48644.0,Italy,Man,25
7510,26.0,Yearly,220000.0,220000.0,Germany,,8
7511,24.0,Monthly,1550.0,10260.0,Bosnia and Herzegovina,Man,12
7514,29.0,Yearly,58000.0,62697.0,Netherlands,Man,15
7517,23.0,Monthly,6000.0,19596.0,United Arab Emirates,Man,13
7518,24.0,Monthly,11000.0,33408.0,Poland,Man,4
7519,30.0,Yearly,27000.0,29186.0,Greece,Man,13
7521,27.0,Monthly,4500.0,38724.0,Singapore,Man,9
7523,31.0,Monthly,126000.0,23784.0,Russian Federation,Man,16
7524,34.0,Yearly,100000.0,101649.0,France,Man,15
7526,24.0,Yearly,450000.0,6283.0,India,Man,6
7528,51.0,Monthly,16000.0,207552.0,Germany,Man,35
7530,32.0,Yearly,2800000.0,39093.0,India,Man,9
7532,23.0,Yearly,933000.0,13026.0,India,Man,12
7533,40.0,Yearly,50000.0,54049.0,Italy,Man,30
7535,24.0,Monthly,3200.0,41508.0,Germany,Man,10
7538,29.0,Monthly,60000.0,10056.0,India,Man,7
7540,47.0,Yearly,5000000.0,44965.0,Japan,Man,32
7543,31.0,Monthly,2100.0,27240.0,Romania,Man,6
7544,27.0,Yearly,12600.0,13620.0,Greece,Man,5
7548,25.0,Monthly,2400.0,31128.0,Netherlands,Man,10
7549,27.0,Monthly,50000.0,64740.0,Norway,Man,6
7550,26.0,Monthly,1000.0,12972.0,Romania,Man,9
7552,25.0,Monthly,17000.0,26244.0,Hong Kong (S.A.R.),Man,8
7553,31.0,Yearly,39000.0,50411.0,United Kingdom,Man,20
7557,33.0,Yearly,80000.0,81319.0,Switzerland,Man,20
7558,32.0,Yearly,142000.0,94870.0,Australia,Man,10
7563,34.0,Monthly,11500.0,33144.0,Malaysia,Man,11
7565,39.0,Yearly,90000.0,91484.0,Switzerland,Man,24
7567,32.0,Yearly,565000.0,60961.0,Norway,Man,5
7568,29.0,Monthly,100000.0,39768.0,Taiwan,Man,10
7570,30.0,Monthly,6000.0,73188.0,Switzerland,Man,11
7571,28.0,Yearly,1176000.0,16419.0,India,Man,15
7573,28.0,Yearly,35000.0,37834.0,Italy,Man,8
7579,31.0,Yearly,47700.0,51563.0,Netherlands,Man,18
7583,21.0,Monthly,15000.0,2508.0,India,Man,6
7585,24.0,Monthly,100000.0,7788.0,Pakistan,Man,6
7589,30.0,Yearly,55000.0,59454.0,Netherlands,Man,8
7592,33.0,Yearly,130000.0,132143.0,Germany,Man,23
7593,28.0,Yearly,9000.0,1479.0,Turkey,Man,13
7596,29.0,Yearly,120000.0,129718.0,Netherlands,Man,9
7600,44.0,Yearly,87000.0,112456.0,United Kingdom,Man,36
7602,30.0,Yearly,99750.0,66643.0,Australia,Man,16
7603,37.0,Monthly,21000.0,63792.0,Poland,Man,21
7607,29.0,Monthly,134000.0,22452.0,India,Man,13
7608,41.0,Yearly,60000.0,64859.0,Germany,Man,22
7610,36.0,Monthly,55000.0,21876.0,Taiwan,Man,10
7612,22.0,Monthly,25000.0,5928.0,Philippines,Man,4
7613,51.0,Yearly,63000.0,81433.0,United Kingdom,Man,40
7614,30.0,Monthly,33000.0,428064.0,Spain,Man,5
7615,27.0,Yearly,78000.0,12820.0,Turkey,Man,6
7618,35.0,Monthly,5000.0,60000.0,Belarus,Man,19
7620,32.0,Yearly,262000.0,262000.0,United States,Man,15
7623,29.0,Yearly,33000.0,35672.0,Italy,Man,14
7625,31.0,Monthly,100000.0,16752.0,India,Man,15
7626,31.0,Monthly,12000.0,42024.0,Israel,Woman,4
7627,43.0,Monthly,1600.0,20760.0,Italy,Man,31
7629,34.0,Monthly,44000.0,54000.0,Sweden,Man,23
7632,21.0,Monthly,15000.0,984.0,Sri Lanka,Man,3
7633,34.0,Yearly,2100000.0,29320.0,India,Man,16
7634,27.0,Monthly,30000.0,5028.0,India,Man,9
7636,32.0,Monthly,5000.0,64860.0,Belgium,Man,15
7637,30.0,Yearly,32000.0,34591.0,Spain,Man,13
7638,29.0,Yearly,168500.0,171278.0,Switzerland,Man,18
7641,25.0,Yearly,263000.0,3672.0,India,Man,10
7645,36.0,Monthly,4444.0,57648.0,Germany,Man,20
7646,26.0,Monthly,50000.0,7068.0,Bangladesh,Man,7
7648,39.0,Monthly,6000.0,77832.0,Germany,Man,25
7649,28.0,Monthly,120000.0,16956.0,Bangladesh,Man,8
7651,36.0,Yearly,33000.0,35672.0,Spain,Man,20
7653,56.0,Yearly,85000.0,91883.0,Germany,Man,36
7655,53.0,Monthly,2600.0,33732.0,Netherlands,Man,38
7656,23.0,Yearly,850000.0,11867.0,India,Man,4
7657,45.0,Yearly,100000.0,100000.0,United States,Man,22
7658,30.0,Yearly,2500000.0,34904.0,India,Man,10
7661,37.0,Monthly,1600.0,20760.0,Italy,Man,23
7663,19.0,Yearly,25000.0,32315.0,United Kingdom,Woman,1
7664,54.0,Monthly,20000000.0,17568.0,Indonesia,Man,28
7665,39.0,Yearly,48000.0,51887.0,Italy,Man,25
7668,25.0,Monthly,2120000.0,21324.0,South Korea,Man,6
7669,30.0,Monthly,200000.0,15564.0,Pakistan,Man,12
7671,26.0,Monthly,1850.0,24000.0,Spain,Man,8
7673,35.0,Yearly,5600000.0,78186.0,India,Man,8
7679,31.0,Yearly,800000.0,11169.0,India,Man,13
7682,30.0,Yearly,850000.0,11867.0,India,Man,14
7684,22.0,Monthly,550000.0,92148.0,India,Man,5
7689,30.0,Yearly,55055.0,59513.0,Germany,Man,12
7690,24.0,Monthly,1350.0,17508.0,Italy,Man,10
7694,28.0,Monthly,80000.0,6228.0,Pakistan,Man,8
7695,20.0,Monthly,950.0,12324.0,Germany,Man,2
7696,24.0,Yearly,58000.0,62697.0,Germany,Man,14
7698,29.0,Monthly,7700.0,23388.0,Poland,Man,13
7699,49.0,Monthly,11000.0,170628.0,United Kingdom,Man,22
7700,35.0,Monthly,10000.0,121980.0,Turkey,Man,23
7703,29.0,Yearly,300000.0,20015.0,South Africa,Man,8
7705,32.0,Monthly,3000.0,38916.0,Germany,Man,10
7706,23.0,Monthly,3500.0,6900.0,Turkey,Man,4
7707,35.0,Yearly,50000.0,54049.0,Germany,Man,21
7708,21.0,Monthly,25000.0,4188.0,India,Man,3
7709,41.0,Monthly,1750.0,22704.0,Italy,Man,15
7710,19.0,Monthly,20000.0,3348.0,India,Man,3
7711,28.0,Monthly,125000.0,20940.0,India,Man,10
7714,24.0,Yearly,416000.0,5808.0,India,Man,8
7719,36.0,Yearly,80000.0,80000.0,United States,Man,18
7720,31.0,Yearly,1500000.0,20943.0,India,Man,6
7722,39.0,Yearly,80000.0,86478.0,Netherlands,Man,29
7723,37.0,Monthly,700000.0,117276.0,India,Man,5
7724,23.0,Monthly,40000.0,6696.0,India,Man,4
7729,24.0,Monthly,1150.0,14916.0,Italy,Man,10
7731,30.0,Yearly,4000000.0,55847.0,India,Man,14
7734,27.0,Monthly,120000000.0,34200.0,Iran,Man,9
7736,31.0,Yearly,70000.0,70000.0,Russian Federation,Man,15
7738,52.0,Monthly,11000000.0,9660.0,Indonesia,Man,23
7739,40.0,Monthly,340000.0,64164.0,Russian Federation,Man,32
7740,27.0,Monthly,1000.0,12972.0,Greece,Man,3
7741,26.0,Yearly,1150000.0,16056.0,India,Man,9
7742,21.0,Monthly,1100.0,14268.0,France,Man,4
7745,25.0,Yearly,58000.0,62697.0,Germany,Man,4
7747,42.0,Yearly,90000.0,60129.0,Australia,Man,25
7751,29.0,Yearly,53000.0,68507.0,United Kingdom,Man,16
7752,25.0,Monthly,16000.0,3792.0,Philippines,Woman,7
7753,23.0,Yearly,32000.0,34591.0,France,Man,7
7757,27.0,Yearly,4300000.0,60035.0,India,Man,9
7758,27.0,Monthly,20000000.0,10344.0,Viet Nam,Man,8
7759,27.0,Yearly,700000.0,9773.0,India,Man,4
7764,46.0,Yearly,130000.0,140527.0,Belgium,Man,30
7765,20.0,Monthly,9000.0,7200.0,South Africa,Man,5
7766,31.0,Monthly,800000.0,30792.0,Hungary,Man,18
7767,28.0,Yearly,86000.0,86000.0,United States,Man,14
7768,24.0,Monthly,100000.0,38436.0,Thailand,Man,11
7769,26.0,Yearly,100000.0,101649.0,Switzerland,Man,5
7773,35.0,Monthly,52000.0,63816.0,Sweden,Man,19
7774,24.0,Monthly,13000.0,2184.0,India,Man,4
7775,36.0,Monthly,3000.0,38916.0,Finland,Man,20
7776,37.0,Monthly,6200.0,80424.0,Finland,Man,15
7779,28.0,Monthly,108000.0,18096.0,India,Man,12
7781,30.0,Yearly,35000.0,45241.0,United Kingdom,Woman,8
7782,22.0,Monthly,35000.0,5868.0,India,Man,2
7783,22.0,Yearly,32000.0,34591.0,Ireland,Man,5
7787,27.0,Yearly,50000.0,64630.0,United Kingdom,Man,10
7790,30.0,Yearly,90000.0,91484.0,Switzerland,Man,17
7792,35.0,Weekly,36000.0,28300.0,Russian Federation,Woman,6
7793,23.0,Yearly,100000.0,100000.0,India,Man,10
7797,35.0,Monthly,7400.0,95988.0,Estonia,Man,16
7798,35.0,Yearly,90000.0,91484.0,Switzerland,Man,10
7802,25.0,Yearly,420000.0,5864.0,India,Man,12
7805,33.0,Yearly,2430000.0,105226.0,Czech Republic,Man,21
7807,24.0,Yearly,144000.0,2010.0,India,Man,10
7808,47.0,Yearly,73000.0,78912.0,Germany,Man,35
7809,55.0,Monthly,105000.0,182364.0,Denmark,Man,34
7811,35.0,Monthly,14000.0,10764.0,Egypt,Man,15
7813,26.0,Yearly,800000.0,11169.0,India,Man,4
7815,28.0,Yearly,14500000.0,202445.0,India,Woman,12
7818,31.0,Yearly,80000.0,81319.0,Switzerland,Man,15
7820,26.0,Yearly,600000.0,8377.0,India,Man,7
7821,27.0,Yearly,1850000.0,25829.0,India,Man,13
7822,39.0,Yearly,83000.0,89721.0,Germany,Man,30
7826,23.0,Monthly,12000.0,2016.0,India,Man,1
7827,46.0,Yearly,120000.0,121979.0,Switzerland,Man,28
7828,26.0,Monthly,5000.0,33156.0,Bulgaria,Man,13
7829,42.0,Yearly,38000.0,41077.0,Spain,Man,25
7831,28.0,Monthly,16000.0,207552.0,Finland,Man,15
7834,24.0,Monthly,3200.0,41508.0,Finland,Man,4
7837,22.0,Yearly,400000.0,5585.0,India,Man,5
7842,29.0,Yearly,600000.0,8377.0,India,Man,8
7843,36.0,Monthly,2911.0,37764.0,Austria,Man,21
7845,25.0,Monthly,50000.0,8376.0,India,Man,9
7848,30.0,Yearly,55000.0,59454.0,France,,10
7849,25.0,Yearly,600000.0,8377.0,India,Man,10
7850,28.0,Monthly,55000.0,5784.0,Nepal,Man,8
7856,30.0,Monthly,50000.0,8376.0,India,Man,12
7857,25.0,Monthly,218000.0,36528.0,India,Man,10
7861,23.0,Monthly,2200.0,28536.0,Germany,Man,5
7863,24.0,Monthly,30000.0,5028.0,India,Man,4
7866,33.0,Yearly,46000.0,49725.0,France,Man,15
7869,31.0,Yearly,1500000.0,20943.0,India,Man,5
7873,29.0,Monthly,33000.0,57312.0,Denmark,Man,29
7874,33.0,Monthly,4000.0,51888.0,Belgium,Man,17
7875,30.0,Yearly,90000.0,49729.0,Bulgaria,Man,16
7881,39.0,Yearly,38000.0,41077.0,Italy,Man,25
7882,23.0,Monthly,400000.0,67020.0,India,Man,3
7884,53.0,Yearly,100000.0,63890.0,New Zealand,Man,40
7886,31.0,Monthly,10000.0,19728.0,Turkey,Man,10
7888,31.0,Monthly,3865.0,50136.0,Austria,Man,10
7890,27.0,Yearly,1700000.0,73615.0,Czech Republic,Man,14
7892,25.0,Yearly,360000.0,5026.0,India,Woman,4
7895,27.0,Monthly,45000.0,7536.0,India,Woman,2
7898,28.0,Monthly,350000.0,37776.0,Japan,Man,2
7899,33.0,Weekly,1500.0,75000.0,Montenegro,,9
7900,30.0,Yearly,700000.0,9773.0,India,Man,6
7902,34.0,Monthly,180000.0,33972.0,Russian Federation,Man,17
7905,27.0,Monthly,80000.0,15096.0,Russian Federation,Man,10
7908,37.0,Yearly,57400.0,62048.0,Austria,Man,15
7910,22.0,Yearly,350000.0,4887.0,India,Man,5
7912,25.0,Monthly,60000.0,6300.0,Nepal,Man,8
7915,39.0,Monthly,510000.0,19632.0,Hungary,Man,25
7917,26.0,Monthly,45000.0,7536.0,India,Man,5
7918,45.0,Yearly,1150000.0,117618.0,Sweden,Man,35
7919,28.0,Yearly,150000.0,37969.0,Poland,Man,10
7920,26.0,Monthly,215000.0,14184.0,Sri Lanka,Man,13
7921,26.0,Yearly,37000.0,39996.0,Netherlands,Man,10
7922,30.0,Monthly,30000.0,389148.0,Germany,Man,13
7928,22.0,Monthly,120000.0,22644.0,Russian Federation,Man,6
7929,28.0,Monthly,5500.0,67092.0,Switzerland,Man,7
7931,27.0,Monthly,65000.0,33780.0,Czech Republic,Man,15
7936,43.0,Monthly,5500.0,71340.0,Germany,Man,25
7941,24.0,Monthly,60000000.0,17100.0,Iran,Man,10
7946,25.0,Yearly,1200000.0,16754.0,India,Man,7
7947,26.0,Monthly,29500.0,23616.0,South Africa,Man,9
7949,21.0,Monthly,700.0,2016.0,Malaysia,Man,11
7954,30.0,Yearly,47750.0,51617.0,Germany,Man,15
7955,22.0,Yearly,16500.0,17836.0,Spain,Man,4
7959,30.0,Monthly,2400.0,31128.0,Slovakia,Man,6
7961,44.0,Yearly,41000.0,52996.0,United Kingdom,Woman,16
7964,24.0,Monthly,1215.0,15756.0,Spain,Man,6
7969,33.0,Yearly,50000.0,54049.0,Italy,Man,19
7970,30.0,Monthly,4500.0,13668.0,Poland,Man,5
7971,44.0,Monthly,25000.0,87552.0,Israel,Man,34
7976,25.0,Monthly,6000.0,18228.0,Poland,Man,2
7977,34.0,Yearly,55000.0,59454.0,France,Man,21
7979,26.0,Monthly,38000.0,5364.0,Bangladesh,Man,7
7980,23.0,Yearly,1050000.0,14660.0,India,Man,11
7981,24.0,Monthly,80000.0,6228.0,Pakistan,Man,5
7982,24.0,Monthly,2500.0,32424.0,Germany,Man,3
7985,23.0,Monthly,10000.0,35028.0,Israel,Woman,8
7987,25.0,Monthly,165.0,1980.0,Sri Lanka,Man,5
7991,28.0,Monthly,10000.0,19728.0,Turkey,Man,8
7992,30.0,Yearly,56000.0,60535.0,Spain,Man,11
7995,32.0,Yearly,1200000.0,51964.0,Czech Republic,Man,8
7997,28.0,Monthly,2500.0,30000.0,Belarus,Man,14
7999,31.0,Yearly,389419.0,25980.0,South Africa,Man,5
8001,26.0,Monthly,850000.0,79956.0,Iceland,Man,9
8004,26.0,Monthly,9000.0,27336.0,Poland,Man,5
8006,38.0,Monthly,3333.0,43236.0,Germany,Man,21
8009,26.0,Yearly,83000.0,84369.0,Switzerland,Man,5
8010,33.0,Yearly,1700000.0,23735.0,India,Man,10
8011,35.0,Monthly,13608.0,41340.0,Poland,Man,25
8012,33.0,Yearly,201000.0,259811.0,United Kingdom,Man,23
8015,35.0,Yearly,66000.0,71345.0,Romania,Man,20
8016,23.0,Monthly,25000.0,12240.0,Ukraine,Man,6
